Index,Result,Crab,Hunter,Recall,Recall Hunter,Scorpion,Beetle,Blink,Blink Hunter,Gunbot,Missilebot,Wasp,Hornet,Knight,Crossbow,Ballista,King Crab,Crusader,Bomber,Shocker,Recall Shocker,Mortar,Swift Shocker,Heavy Hunter,Destroyer,Raider,Turret,Heavy Ballista,Predator,Sniper,Advanced Blink,Assaultbot,Behemoth,Gargantua,Butterfly,Dragonfly,Falcon,Airship,Advanced Recall,Mammoth,Stinger,Flak Turret,Bulwark,Katbus,Locust,Kraken,Valkyrie,Artillery,Advancedbot,Advanced Destroyer,Skill,
10741,-6462.50,0,0,-35,0,-56,0,0,0,0,0,0,26,0,13,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,13,0,0,0,0,0,0,0,-11,-10,0,0,0,0,0,0,0,0,0,0,4625.43,
10742,6125.00,0,0,0,0,-55,0,0,0,0,-1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,15,0,0,0,0,-1,0,0,0,0,0,0,0,0,723.76,
10743,-3437.50,-21,0,79,5,0,-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1199.27,
10744,-5637.50,0,0,0,0,0,0,0,-1,0,0,-66,27,0,11,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1259.59,
10745,6462.50,0,0,0,0,6,0,-9,0,0,58,0,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5427.24,
10746,-8187.50,0,0,0,0,0,0,0,12,-46,-42,0,12,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,-12,0,7,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,2677.68,
10747,8425.00,0,0,54,0,0,-23,0,0,56,0,-6,0,0,0,0,0,0,0,0,0,0,0,5,-12,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2763.81,
10748,-1812.50,2,0,0,46,0,0,-20,0,0,0,0,-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2236.99,
10749,2225.00,0,0,0,53,0,10,0,0,0,-6,-124,0,0,0,0,-6,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3776.48,
10750,-7562.50,0,0,0,-46,0,-17,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,164.72,
10751,11375.00,-1,0,0,0,0,0,-3,0,0,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-23,0,0,0,0,0,0,0,0,-5,0,0,0,0,-9,0,0,0,1,0,1,0,0,0,0,-13134.45,
10752,-3300.00,-14,-78,0,58,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2714.14,
10753,-3762.50,0,25,0,0,0,-27,-21,21,0,0,0,0,0,0,0,0,0,0,0,4,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2867.59,
10754,3937.50,0,0,-19,0,0,0,-3,0,0,0,0,0,1,0,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,13,0,0,0,0,0,0,0,0,6679.40,
10755,875.00,-3,0,0,0,1,1,0,0,0,0,-192,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,-11523.37,
10756,-4837.50,0,0,-18,0,14,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2644.13,
10757,-2162.50,-19,0,0,0,0,0,24,4,0,0,0,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3528.66,
10758,2025.00,0,-73,0,0,0,0,0,0,0,0,0,48,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-854.82,
10759,7862.50,0,0,0,0,0,-35,0,28,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,-3,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,-1,-5100.83,
10760,-1250.00,-15,0,0,0,0,7,0,0,-7,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3718.35,
10761,5400.00,0,14,0,-41,1,0,0,0,0,0,0,0,-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,1,0,0,0,0,0,0,1296.76,
10762,-2750.00,0,0,-5,0,0,0,-21,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,11,0,0,0,0,0,0,0,2,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,-10022.20,
10763,-2437.50,-4,0,0,1,0,0,0,0,0,0,-38,0,0,4,0,0,0,0,0,0,0,-24,0,0,0,0,0,0,0,0,0,-2,-1,0,0,0,20,0,0,10,0,0,0,0,0,0,0,0,0,172.15,
10764,5625.00,0,0,0,-63,0,0,0,54,0,-7,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,7,0,0,-6,0,0,0,0,0,0,0,0,0,7923.76,
10765,2150.00,17,0,0,0,0,-15,0,0,11,0,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7541.35,
10766,-5700.00,-54,39,-13,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8043.22,
10767,1312.50,0,0,0,0,0,6,-82,0,0,0,0,0,0,-1,0,9,0,0,0,0,0,0,9,0,3,0,0,0,0,0,-27,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,-8984.87,
10768,-6225.00,17,0,0,0,0,0,0,23,-94,-27,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6069.19,
10769,5000.00,6,-42,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984.91,
10770,-600.00,0,0,-42,0,0,0,0,0,0,41,0,-32,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1343.07,
10771,3787.50,-41,0,0,0,0,0,58,0,0,-16,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12449.31,
10772,-6187.50,0,0,0,6,0,-56,0,9,0,-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,-5658.62,
10773,-4475.00,0,0,-5,0,0,25,0,13,0,0,-188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805.98,
10774,-537.50,1,0,0,0,0,0,-4,0,0,0,0,-3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10079.90,
10775,-12500.00,0,0,0,0,0,0,1,-1,0,0,0,89,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-17,-24,0,0,0,-1,0,0,0,0,0,0,9104.57,
10776,-475.00,0,0,0,4,0,0,-2,0,1,0,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2336.19,
10777,-7950.00,0,0,75,0,0,0,0,-30,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,1124.29,
10778,-7600.00,0,0,0,0,-140,0,-21,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,770.72,
10779,2300.00,0,-17,0,-9,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10445.31,
10780,12975.00,0,0,0,0,0,-14,0,0,0,19,-40,0,19,0,0,16,0,0,0,0,0,0,0,0,-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2937.00,
10781,1600.00,0,0,23,0,6,0,0,0,0,-12,-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2158.83,
10782,-11100.00,0,0,0,0,0,8,0,91,0,0,0,0,-11,0,0,0,0,0,0,0,0,-14,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1908.40,
10783,-2800.00,0,0,0,10,0,0,0,-23,0,0,0,58,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,0,0,0,0,0,0,0,0,0,0,0,-3515.61,
10784,-6250.00,0,19,-82,0,0,0,0,-17,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-580.95,
10785,10962.50,0,0,0,0,0,0,0,0,-59,69,-51,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1618.38,
10786,2712.50,0,0,0,0,0,-7,20,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7553.74,
10787,6725.00,0,0,-17,0,0,0,0,0,14,-11,0,0,0,1,0,0,7,0,-2,0,0,0,0,17,-4,0,0,0,0,0,0,0,4,0,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3854.16,
10788,-8275.00,0,0,0,-22,-45,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,-19,-2,0,36,0,0,1,0,0,0,0,0,0,0,0,5488.59,
10789,-4500.00,0,0,0,9,-56,0,-21,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2708.89,
10790,5637.50,0,-68,0,0,0,0,0,51,-30,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5003.78,
10791,-9625.00,0,0,0,66,-29,0,0,0,0,0,0,-53,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-8330.07,
10792,4200.00,14,0,0,0,39,0,0,0,-90,0,0,-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4060.20,
10793,-2300.00,0,0,-26,0,0,0,0,0,0,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4299.24,
10794,-2775.00,0,0,0,0,104,0,0,0,-92,0,-106,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8814.31,
10795,-5825.00,0,0,0,0,-73,0,0,-12,0,20,0,0,0,3,1,23,0,-27,0,0,0,0,0,0,0,0,-3,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5246.57,
10796,-4050.00,0,0,0,13,0,0,0,0,0,-1,0,0,28,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-46,0,4,-10,0,3,1,0,0,0,0,0,-4001.06,
10797,-800.00,10,0,39,0,0,0,0,0,-75,0,-43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2284.20,
10798,962.50,0,7,0,-2,5,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10665.86,
10799,-1300.00,-18,0,0,0,0,0,11,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2821.29,
10800,-2062.50,0,-20,-79,0,171,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2318.96,
10801,-10500.00,-1,0,0,11,0,0,88,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,-5035.90,
10802,4525.00,0,-46,45,4,0,0,0,0,0,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4547.96,
10803,-1700.00,-17,0,0,0,20,0,0,0,0,0,0,8,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6120.64,
10804,5775.00,0,-1,0,0,0,0,0,0,0,-17,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301.66,
10805,-9412.50,0,-9,0,0,0,0,0,2,13,0,0,-44,0,0,0,0,0,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,-22,0,6,-1,0,0,0,0,0,0,0,0,-3446.07,
10806,-5862.50,0,7,0,0,0,0,0,0,0,-37,-25,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5922.85,
10807,11812.50,0,7,-5,0,0,0,8,0,0,0,0,0,0,-5,0,0,0,0,0,0,-19,-13,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,20,0,0,0,-3279.91,
10808,-10500.00,15,0,0,0,0,0,0,21,0,0,0,-7,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,6,0,-1,0,-1,0,0,0,0,-543.73,
10809,-2600.00,5,-4,0,20,-53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5456.52,
10810,-2575.00,37,0,0,0,0,0,0,0,0,0,-148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10876.17,
10811,-6787.50,0,0,-66,0,0,0,0,-33,0,0,0,4,3,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,1087.02,
10812,-6912.50,0,-18,0,0,-145,0,52,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,7842.36,
10813,-3337.50,0,0,-14,-11,59,0,0,0,0,0,0,0,17,0,0,0,0,0,0,6,0,-12,0,0,0,0,0,-1,0,0,-69,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0,0,5641.65,
10814,5175.00,33,0,45,-20,0,0,0,0,0,0,0,0,-1,0,0,3,0,0,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6171.35,
10815,-962.50,0,0,-1,-18,3,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7065.11,
10816,-1200.00,4,0,0,0,-64,0,-2,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1828.85,
10817,-11700.00,0,-33,0,0,1,0,0,0,0,0,-6,0,2,0,15,0,0,0,0,0,-5,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,-2404.71,
10818,1687.50,0,0,0,0,0,-9,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2068.07,
10819,4500.00,-81,0,0,0,172,0,0,0,0,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2785.58,
10820,4800.00,0,0,0,30,0,0,0,0,0,0,0,3,0,-13,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,132.03,
10821,9912.50,0,0,8,75,0,0,0,-37,0,0,0,-43,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-10000.27,
10822,4700.00,0,0,0,0,84,0,0,-37,32,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2888.99,
10823,-4375.00,0,0,0,-21,0,-7,0,0,161,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,-2,0,0,0,0,0,0,0,0,2241.61,
10824,-1650.00,0,0,0,-87,0,17,0,-12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7899.38,
10825,3437.50,0,0,0,0,0,29,0,0,0,-22,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3611.88,
10826,-4600.00,0,1,0,0,113,0,-34,0,0,0,0,0,-32,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5944.67,
10827,-6100.00,-12,0,0,0,8,0,0,49,0,0,0,0,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12162.33,
10828,10887.50,0,0,0,0,-3,0,0,-98,0,0,0,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,9388.92,
10829,-8187.50,42,0,0,0,-195,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-917.55,
10830,-600.00,-20,0,25,0,4,0,0,0,0,0,-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6738.57,
10831,6100.00,0,41,43,0,0,0,0,0,0,-70,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3605.25,
10832,3425.00,8,0,0,0,0,0,0,-28,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1822.07,
10833,-3500.00,-41,0,0,0,0,21,0,-8,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11831.68,
10834,12237.50,0,57,0,0,0,0,-1,0,0,-28,0,42,0,0,0,0,0,0,0,-1,0,0,0,0,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268.11,
10835,-1787.50,0,0,0,5,0,16,0,0,0,-16,-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2225.34,
10836,1400.00,0,0,0,-40,0,0,10,0,0,-4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4213.57,
10837,-8050.00,0,0,0,1,-183,0,0,0,0,-4,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,-1220.66,
10838,-8300.00,0,-2,0,32,0,0,0,0,57,0,0,0,0,0,-5,0,0,0,0,0,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-2737.24,
10839,6637.50,0,24,0,-56,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4476.96,
10840,-3437.50,0,0,0,0,0,-20,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3843.69,
10841,6962.50,0,0,-40,0,0,0,0,0,27,-1,5,0,0,0,0,0,0,0,0,-16,0,0,0,0,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11686.38,
10842,-1962.50,0,-3,-10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3714.93,
10843,-4212.50,0,0,0,1,-139,0,3,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,46,13,11980.79,
10844,-3162.50,0,3,0,-5,0,0,0,-45,0,75,0,0,0,0,0,0,0,0,0,0,0,-12,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7344.27,
10845,900.00,3,0,0,-4,0,0,0,0,0,0,0,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8191.37,
10846,3025.00,0,-18,0,28,0,0,0,0,0,0,0,-12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11179.66,
10847,-1025.00,0,0,0,0,0,0,1,9,0,0,0,-7,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4907.46,
10848,1700.00,0,-57,0,0,0,0,0,-1,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11358.48,
10849,6362.50,46,0,0,0,0,0,0,0,0,23,-27,0,0,-10,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11655.49,
10850,2325.00,0,0,1,14,0,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416.45,
10851,-13775.00,0,0,0,0,1,-28,0,0,0,0,0,73,0,0,0,0,0,0,0,0,-11,0,0,0,0,0,0,0,-4,0,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6028.12,
10852,-2237.50,0,0,31,0,97,0,0,0,-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-11,0,0,0,0,0,0,0,0,2554.29,
10853,-2700.00,0,0,0,0,-38,0,0,44,0,0,0,0,-1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-9,0,0,0,0,0,0,0,0,-1909.61,
10854,-2725.00,0,5,0,0,0,-14,0,0,0,0,0,0,-6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-578.07,
10855,-7000.00,0,6,0,0,0,0,0,0,118,-12,0,0,0,0,0,0,0,0,4,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,-3,0,0,0,0,0,-10,3390.27,
10856,-6362.50,0,0,0,-30,0,0,-32,0,0,18,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-6951.81,
10857,-2112.50,0,-11,0,2,0,22,0,0,0,0,0,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3835.57,
10858,-3400.00,0,0,-27,0,-44,0,0,0,0,28,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10484.25,
