Name,Weight,NormalizedWeight,AdvantagedIterations,AdvantagedWins,DisadvantagedIterations,DisadvantagedWins,NeutralIterations,NeutralWins
Recall,4.30,0.04,13.44,46.69,0.00,0.00,86.56,37.94
Recall Hunter,-3.38,-0.03,13.30,35.24,0.00,0.00,86.70,39.71
Scorpion,0.77,0.01,13.39,45.13,0.00,0.00,86.61,38.18
Beetle,-5.46,-0.05,13.30,36.75,0.00,0.00,86.70,39.47
Blink,2.97,0.03,13.26,41.41,0.00,0.00,86.74,38.76
Blink Hunter,-1.22,-0.01,13.29,31.76,0.00,0.00,86.71,40.24
Gunbot,2.20,0.02,13.17,43.21,0.00,0.00,86.83,38.49
Missilebot,-5.60,-0.06,13.29,35.93,0.00,0.00,86.71,39.60
Wasp,0.37,0.00,13.36,40.47,0.00,0.00,86.64,38.90
Hornet,-3.58,-0.04,13.37,33.11,0.00,0.00,86.63,40.04
Knight,5.88,0.06,13.36,44.24,0.00,0.00,86.64,38.32
Crossbow,-10.03,-0.10,13.07,34.69,0.00,0.00,86.93,39.78
Ballista,22.10,0.22,4.02,37.18,0.00,0.00,95.98,39.19
King Crab,12.90,0.13,4.06,36.89,0.00,0.00,95.94,39.21
Crusader,4.94,0.05,4.05,42.29,0.00,0.00,95.95,38.98
Bomber,5.94,0.06,4.02,41.85,0.00,0.00,95.98,39.00
Shocker,13.69,0.14,4.11,40.18,0.00,0.00,95.89,39.07
Recall Shocker,22.93,0.23,4.07,45.26,0.00,0.00,95.93,38.85
Mortar,16.25,0.16,4.05,56.11,0.00,0.00,95.95,38.39
Swift Shocker,13.43,0.13,4.14,38.20,0.00,0.00,95.86,39.15
Heavy Hunter,-18.19,-0.18,4.11,36.56,0.00,0.00,95.89,39.22
Destroyer,18.42,0.18,4.04,41.04,0.00,0.00,95.96,39.03
Raider,25.74,0.26,4.02,28.75,0.00,0.00,95.98,39.55
Turret,42.36,0.42,4.11,51.93,0.00,0.00,95.89,38.56
Heavy Ballista,-15.09,-0.15,1.51,53.31,0.00,0.00,98.49,38.89
Gargantua,-156.46,-1.56,1.50,56.24,0.00,0.00,98.50,38.85
Sniper,11.92,0.12,1.53,51.34,0.00,0.00,98.47,38.92
Advanced Blink,-31.85,-0.32,1.53,49.02,0.00,0.00,98.47,38.96
Assaultbot,-3.98,-0.04,1.60,58.15,0.00,0.00,98.40,38.80
Advancedbot,-11.98,-0.12,1.55,52.70,0.00,0.00,98.45,38.90
Behemoth,-28.56,-0.29,1.56,56.77,0.00,0.00,98.44,38.83
Advanced Mortar,-81.39,-0.81,1.59,59.24,0.00,0.00,98.41,38.79
Blaster,-64.02,-0.64,1.55,55.32,0.00,0.00,98.45,38.86
Butterfly,21.53,0.22,9.47,40.88,0.00,0.00,90.53,38.93
Dragonfly,4.36,0.04,9.57,39.85,0.00,0.00,90.43,39.03
Falcon,18.91,0.19,9.42,50.29,0.00,0.00,90.58,37.95
Airship,-10.71,-0.11,9.44,36.70,0.00,0.00,90.56,39.36
Advanced Recall,6.03,0.06,9.53,45.57,0.00,0.00,90.47,38.43
Mammoth,3.44,0.03,9.49,43.60,0.00,0.00,90.51,38.64
Stinger,21.49,0.21,9.54,28.55,0.00,0.00,90.46,40.23
Matter,0.14,0.18,89.86,38.14,10.12,47.77,0.02,47.37
Energy,0.19,0.24,89.82,38.16,10.16,47.56,0.02,34.21
Bandwidth,-2.15,-0.11,90.14,38.15,9.85,47.90,0.01,53.85
Health,0.00,0.05,89.89,38.15,10.10,47.66,0.01,36.36
Radius,3.66,0.04,89.86,38.17,10.13,47.44,0.01,31.82
Speed,0.00,-0.01,0.00,0.00,0.00,0.00,100.00,39.11
Damage,0.03,0.07,89.90,38.15,10.09,47.69,0.02,54.55
Duration,-6.24,-0.06,89.84,38.14,10.15,47.70,0.02,61.29
Windup,12.47,0.01,89.92,38.18,10.07,47.46,0.01,30.43
Recoil,0.00,0.03,0.00,0.00,0.00,0.00,100.00,39.11
WeaponSpeed,0.00,-0.03,0.00,0.00,0.00,0.00,100.00,39.11
Range,1.50,0.23,89.95,38.20,10.03,47.30,0.02,38.24
Splash,0.00,0.08,0.00,0.00,0.00,0.00,100.00,39.11
Bulwark,-35.48,-0.35,4.87,57.33,0.00,0.00,95.13,38.18
Katbus,25.63,0.26,4.97,59.12,0.00,0.00,95.03,38.07
Locust,-0.70,-0.01,5.02,44.55,0.00,0.00,94.98,38.83
Kraken,-246.11,-2.46,1.43,88.89,0.00,0.00,98.57,38.39
Predator,-23.76,-0.24,5.03,39.94,0.00,0.00,94.97,39.07
Valkyrie,-28.92,-0.29,4.93,44.23,0.00,0.00,95.07,38.85
Artillery,11.73,0.12,4.96,53.41,0.00,0.00,95.04,38.37
Advanced Destroyer,22.34,0.22,5.07,51.34,0.00,0.00,94.93,38.46
Shade,12.98,0.13,4.96,52.54,0.00,0.00,95.04,38.41
Ranking,-0.00,-0.04,0.00,0.00,100.00,39.11,0.00,0.00
Aggression,-0.08,-0.08,0.00,0.00,100.00,39.11,0.00,0.00
vs. Crab,-0.59,-0.01,13.35,39.14,0.00,0.00,86.65,39.11
vs. Hunter,-8.30,-0.08,13.30,37.42,0.00,0.00,86.70,39.37
vs. Guardian Shield,-58.67,-0.59,13.12,43.79,0.00,0.00,86.88,38.41
vs. Recall,-3.33,-0.03,13.28,37.42,0.00,0.00,86.72,39.37
vs. Recall Hunter,-9.29,-0.09,13.34,38.51,0.00,0.00,86.66,39.20
vs. Scorpion,0.16,0.00,13.26,35.86,0.00,0.00,86.74,39.61
vs. Beetle,-8.46,-0.08,13.35,36.83,0.00,0.00,86.65,39.46
vs. Blink,-2.63,-0.03,13.34,39.70,0.00,0.00,86.66,39.02
vs. Blink Hunter,-8.53,-0.09,13.34,42.45,0.00,0.00,86.66,38.60
vs. Gunbot,-1.53,-0.02,13.32,38.34,0.00,0.00,86.68,39.23
vs. Missilebot,-8.29,-0.08,13.19,37.59,0.00,0.00,86.81,39.34
vs. Wasp,0.14,0.00,13.32,40.44,0.00,0.00,86.68,38.91
vs. Hornet,-8.42,-0.08,13.36,42.04,0.00,0.00,86.64,38.66
vs. Knight,-5.40,-0.05,13.34,38.42,0.00,0.00,86.66,39.22
vs. Crossbow,-18.33,-0.18,13.38,38.58,0.00,0.00,86.62,39.19
vs. Ballista,-21.99,-0.22,5.89,40.42,0.00,0.00,94.11,39.03
vs. King Crab,-19.60,-0.20,5.95,38.14,0.00,0.00,94.05,39.17
vs. Crusader,-17.87,-0.18,5.88,33.61,0.00,0.00,94.12,39.46
vs. Bomber,-7.46,-0.07,5.90,35.07,0.00,0.00,94.10,39.37
vs. Shocker,-21.06,-0.21,5.93,37.40,0.00,0.00,94.07,39.22
vs. Recall Shocker,-21.96,-0.22,5.91,35.34,0.00,0.00,94.09,39.35
vs. Mortar,-21.05,-0.21,5.90,30.17,0.00,0.00,94.10,39.67
vs. Swift Shocker,-21.07,-0.21,5.89,39.83,0.00,0.00,94.11,39.07
vs. Heavy Hunter,-21.75,-0.22,5.90,35.32,0.00,0.00,94.10,39.35
vs. Destroyer,-22.27,-0.22,5.99,36.49,0.00,0.00,94.01,39.28
vs. Raider,-23.68,-0.24,5.92,52.24,0.00,0.00,94.08,38.29
vs. Turret,-24.82,-0.25,5.92,37.56,0.00,0.00,94.08,39.21
vs. Heavy Ballista,-38.12,-0.38,3.99,33.58,0.00,0.00,96.01,39.34
vs. Gargantua,-37.07,-0.37,4.05,21.34,0.00,0.00,95.95,39.86
vs. Sniper,-17.96,-0.18,3.95,32.75,0.00,0.00,96.05,39.37
vs. Advanced Blink,-19.02,-0.19,4.10,32.76,0.00,0.00,95.90,39.38
vs. Assaultbot,-2.25,-0.02,4.13,28.43,0.00,0.00,95.87,39.57
vs. Advancedbot,-3.52,-0.04,4.03,24.89,0.00,0.00,95.97,39.71
vs. Behemoth,-10.50,-0.11,4.09,27.71,0.00,0.00,95.91,39.60
vs. Advanced Mortar,-18.35,-0.18,4.04,20.70,0.00,0.00,95.96,39.89
vs. Blaster,-19.06,-0.19,4.03,23.85,0.00,0.00,95.97,39.75
vs. Butterfly,23.55,0.24,8.82,44.32,0.00,0.00,91.18,38.61
vs. Dragonfly,137.81,1.38,8.90,49.58,0.00,0.00,91.10,38.09
vs. Falcon,239.01,2.39,8.88,49.29,0.00,0.00,91.12,38.12
vs. Airship,165.95,1.66,8.81,50.10,0.00,0.00,91.19,38.05
vs. Advanced Recall,-6.58,-0.07,8.77,37.29,0.00,0.00,91.23,39.29
vs. Mammoth,-7.48,-0.07,8.85,35.18,0.00,0.00,91.15,39.49
vs. Stinger,-14.54,-0.15,8.74,49.38,0.00,0.00,91.26,38.13
vs. Flak Turret,-28.65,-0.29,8.85,50.03,0.00,0.00,91.15,38.05
vs. Bulwark,465.51,4.66,4.03,44.85,0.00,0.00,95.97,38.87
vs. Katbus,445.53,4.46,4.07,45.13,0.00,0.00,95.93,38.86
vs. Locust,43.76,0.44,4.18,48.52,0.00,0.00,95.82,38.70
vs. Kraken,1969.46,19.69,1.58,25.01,0.00,0.00,98.42,39.34
vs. Predator,-22.18,-0.22,4.12,43.75,0.00,0.00,95.88,38.91
vs. Valkyrie,155.18,1.55,4.07,50.78,0.00,0.00,95.93,38.62
vs. Artillery,-12.52,-0.13,4.07,38.82,0.00,0.00,95.93,39.12
vs. Advanced Destroyer,-21.02,-0.21,4.10,37.79,0.00,0.00,95.90,39.17
vs. Shade,223.66,2.24,4.07,46.69,0.00,0.00,95.93,38.79
vs. Ranking,0.00,0.25,0.00,0.00,100.00,39.11,0.00,0.00
vs. Aggression,0.19,0.19,0.00,0.00,100.00,39.11,0.00,0.00
Crab,7.88,0.08,13.24,66.48,0.00,0.00,86.76,61.64
Hunter,-6.70,-0.07,13.26,58.88,0.00,0.00,86.74,62.80
Guardian Shield,40.11,0.40,12.77,61.78,0.00,0.00,87.23,62.36
Recall,9.38,0.09,13.39,68.09,0.00,0.00,86.61,61.38
Recall Hunter,4.11,0.04,13.39,60.40,0.00,0.00,86.61,62.57
Scorpion,5.27,0.05,13.45,68.44,0.00,0.00,86.55,61.32
Beetle,-5.40,-0.05,13.13,59.35,0.00,0.00,86.87,62.73
Blink,-1.93,-0.02,13.42,64.61,0.00,0.00,86.58,61.92
Blink Hunter,-11.27,-0.11,13.17,55.48,0.00,0.00,86.83,63.31
Gunbot,3.37,0.03,13.36,66.97,0.00,0.00,86.64,61.56
Missilebot,-6.94,-0.07,13.40,59.82,0.00,0.00,86.60,62.66
Wasp,1.37,0.01,13.35,63.61,0.00,0.00,86.65,62.08
Hornet,-14.54,-0.15,13.30,55.84,0.00,0.00,86.70,63.27
Knight,-3.93,-0.04,13.21,65.76,0.00,0.00,86.79,61.75
Crossbow,-14.00,-0.14,13.30,58.68,0.00,0.00,86.70,62.83
Ballista,-56.91,-0.57,2.25,55.48,0.00,0.00,97.75,62.44
King Crab,-69.78,-0.70,2.32,57.83,0.00,0.00,97.68,62.39
Crusader,-56.88,-0.57,2.22,62.22,0.00,0.00,97.78,62.28
Bomber,-29.65,-0.30,2.36,57.52,0.00,0.00,97.64,62.40
Shocker,-38.00,-0.38,2.34,58.43,0.00,0.00,97.66,62.37
Recall Shocker,-47.26,-0.47,2.22,59.46,0.00,0.00,97.78,62.35
Mortar,-47.57,-0.48,2.21,66.60,0.00,0.00,97.79,62.18
Swift Shocker,-54.96,-0.55,2.19,56.97,0.00,0.00,97.81,62.40
Heavy Hunter,-31.91,-0.32,2.25,58.41,0.00,0.00,97.75,62.37
Destroyer,-23.32,-0.23,2.21,60.83,0.00,0.00,97.79,62.31
Raider,-74.19,-0.74,2.29,50.38,0.00,0.00,97.71,62.56
Turret,-77.85,-0.78,2.23,60.07,0.00,0.00,97.77,62.33
Heavy Ballista,-74.13,-0.74,3.04,58.84,0.00,0.00,96.96,62.39
Gargantua,-125.30,-1.25,2.96,64.33,0.00,0.00,97.04,62.22
Sniper,-78.07,-0.78,3.08,58.79,0.00,0.00,96.92,62.39
Advanced Blink,-24.67,-0.25,2.94,55.61,0.00,0.00,97.06,62.48
Assaultbot,-1.74,-0.02,3.07,64.04,0.00,0.00,96.93,62.23
Advancedbot,-8.72,-0.09,3.09,63.26,0.00,0.00,96.91,62.25
Behemoth,-21.86,-0.22,3.08,63.55,0.00,0.00,96.92,62.24
Advanced Mortar,-78.42,-0.78,3.11,65.04,0.00,0.00,96.89,62.19
Blaster,-80.45,-0.80,2.98,62.31,0.00,0.00,97.02,62.28
Butterfly,-69.48,-0.69,10.82,60.17,0.00,0.00,89.18,62.54
Dragonfly,-89.31,-0.89,11.00,58.11,0.00,0.00,89.00,62.80
Falcon,-62.15,-0.62,10.69,64.22,0.00,0.00,89.31,62.05
Airship,-105.55,-1.06,10.80,56.47,0.00,0.00,89.20,62.99
Advanced Recall,-8.31,-0.08,10.90,68.72,0.00,0.00,89.10,61.49
Mammoth,-5.21,-0.05,10.95,70.92,0.00,0.00,89.05,61.22
Stinger,-42.93,-0.43,10.73,57.44,0.00,0.00,89.27,62.86
Flak Turret,-48.53,-0.49,10.74,57.33,0.00,0.00,89.26,62.88
Matter,-0.09,-0.22,79.92,63.71,20.06,56.58,0.02,68.42
Energy,1.47,3.68,80.02,63.64,19.96,56.88,0.02,40.00
Bandwidth,-6.77,-0.68,80.47,63.77,19.51,56.13,0.02,64.71
Health,0.03,2.44,79.87,63.60,20.09,57.07,0.04,50.00
Radius,-87.74,-1.93,79.99,63.70,19.97,56.64,0.03,51.72
Speed,71.72,3.76,80.07,63.86,19.90,55.95,0.03,54.17
Damage,2.13,5.96,79.93,63.83,20.03,56.14,0.04,42.42
Duration,-1581.63,-7.91,80.01,63.72,19.97,56.51,0.03,63.64
Windup,0.00,-0.50,0.00,0.00,0.00,0.00,100.00,62.28
Recoil,0.00,0.65,0.00,0.00,0.00,0.00,100.00,62.28
WeaponSpeed,-11.91,-1.79,79.90,63.81,20.07,56.23,0.03,53.85
Range,86.37,8.64,80.05,63.93,19.92,55.68,0.03,60.00
Splash,0.00,-1.46,0.00,0.00,0.00,0.00,100.00,62.28
Katbus,-118.69,-1.19,8.62,69.68,0.00,0.00,91.38,61.58
Locust,-44.07,-0.44,8.59,55.21,0.00,0.00,91.41,62.95
Kraken,-1568.38,-15.68,3.39,87.30,0.00,0.00,96.61,61.40
Predator,-53.30,-0.53,8.71,57.22,0.00,0.00,91.29,62.77
Valkyrie,-100.77,-1.01,8.52,55.95,0.00,0.00,91.48,62.87
Artillery,-58.89,-0.59,8.61,69.96,0.00,0.00,91.39,61.56
Advanced Destroyer,-49.11,-0.49,8.71,67.65,0.00,0.00,91.29,61.77
Shade,-105.82,-1.06,8.61,63.38,0.00,0.00,91.39,62.18
Ranking,0.00,0.15,0.00,0.00,100.00,62.28,0.00,0.00
Aggression,-0.57,-0.57,0.00,0.00,100.00,62.28,0.00,0.00
vs. Crab,13.96,0.14,13.36,60.76,0.00,0.00,86.64,62.52
vs. Hunter,9.56,0.10,13.16,60.14,0.00,0.00,86.84,62.61
vs. Guardian Shield,58.78,0.59,13.01,66.43,0.00,0.00,86.99,61.66
vs. Recall,23.16,0.23,13.33,63.94,0.00,0.00,86.67,62.03
vs. Recall Hunter,15.15,0.15,13.21,61.93,0.00,0.00,86.79,62.34
vs. Scorpion,3.32,0.03,13.31,55.18,0.00,0.00,86.69,63.37
vs. Beetle,41.15,0.41,13.22,64.79,0.00,0.00,86.78,61.90
vs. Blink,28.67,0.29,13.29,64.81,0.00,0.00,86.71,61.89
vs. Blink Hunter,19.17,0.19,13.59,64.84,0.00,0.00,86.41,61.88
vs. Gunbot,13.66,0.14,13.31,63.99,0.00,0.00,86.69,62.02
vs. Missilebot,8.87,0.09,13.21,59.06,0.00,0.00,86.79,62.77
vs. Wasp,4.41,0.04,13.23,61.34,0.00,0.00,86.77,62.43
vs. Hornet,10.67,0.11,13.44,64.24,0.00,0.00,86.56,61.98
vs. Knight,56.04,0.56,13.32,63.19,0.00,0.00,86.68,62.14
vs. Crossbow,20.17,0.20,13.34,59.78,0.00,0.00,86.66,62.67
vs. Ballista,157.95,1.58,6.03,69.06,0.00,0.00,93.97,61.85
vs. King Crab,99.59,1.00,6.13,66.14,0.00,0.00,93.87,62.03
vs. Crusader,74.88,0.75,5.89,60.24,0.00,0.00,94.11,62.41
vs. Bomber,23.03,0.23,5.89,62.87,0.00,0.00,94.11,62.25
vs. Shocker,162.07,1.62,5.92,68.29,0.00,0.00,94.08,61.90
vs. Recall Shocker,162.59,1.63,5.98,66.22,0.00,0.00,94.02,62.03
vs. Mortar,193.85,1.94,5.98,61.76,0.00,0.00,94.02,62.32
vs. Swift Shocker,125.56,1.26,5.97,67.82,0.00,0.00,94.03,61.93
vs. Heavy Hunter,-64.36,-0.64,5.91,52.08,0.00,0.00,94.09,62.92
vs. Destroyer,163.29,1.63,5.93,67.60,0.00,0.00,94.07,61.95
vs. Raider,89.02,0.89,5.90,74.84,0.00,0.00,94.10,61.49
vs. Turret,42.07,0.42,5.93,67.42,0.00,0.00,94.07,61.96
vs. Heavy Ballista,332.69,3.33,6.34,62.67,0.00,0.00,93.66,62.26
vs. Gargantua,-303.41,-3.03,6.43,33.74,0.00,0.00,93.57,64.24
vs. Sniper,230.11,2.30,6.51,63.52,0.00,0.00,93.49,62.20
vs. Advanced Blink,-86.95,-0.87,6.38,51.09,0.00,0.00,93.62,63.04
vs. Assaultbot,8.89,0.09,6.36,52.59,0.00,0.00,93.64,62.94
vs. Advancedbot,-26.99,-0.27,6.55,37.03,0.00,0.00,93.45,64.05
vs. Behemoth,-15.32,-0.15,6.43,49.42,0.00,0.00,93.57,63.17
vs. Advanced Mortar,-116.39,-1.16,6.47,39.23,0.00,0.00,93.53,63.88
vs. Blaster,14.39,0.14,6.52,46.72,0.00,0.00,93.48,63.37
vs. Butterfly,146.75,1.47,8.92,73.22,0.00,0.00,91.08,61.21
vs. Dragonfly,74.79,0.75,9.08,69.03,0.00,0.00,90.92,61.61
vs. Falcon,176.73,1.77,8.89,69.37,0.00,0.00,91.11,61.59
vs. Airship,28.08,0.28,9.11,64.22,0.00,0.00,90.89,62.09
vs. Advanced Recall,55.65,0.56,8.89,69.10,0.00,0.00,91.11,61.62
vs. Mammoth,91.40,0.91,8.91,61.20,0.00,0.00,91.09,62.39
vs. Stinger,114.51,1.15,9.04,74.73,0.00,0.00,90.96,61.05
vs. Flak Turret,-195.62,-1.96,9.05,55.32,0.00,0.00,90.95,62.97
vs. Bulwark,-104.03,-1.04,6.36,49.34,0.00,0.00,93.64,63.16
vs. Katbus,304.65,3.05,6.43,62.09,0.00,0.00,93.57,62.30
vs. Locust,26.29,0.26,6.62,67.25,0.00,0.00,93.38,61.93
vs. Kraken,-3225.62,-32.26,2.92,8.51,0.00,0.00,97.08,63.90
vs. Predator,137.77,1.38,6.73,68.54,0.00,0.00,93.27,61.83
vs. Valkyrie,-50.84,-0.51,6.39,56.27,0.00,0.00,93.61,62.69
vs. Artillery,200.04,2.00,6.47,65.81,0.00,0.00,93.53,62.04
vs. Advanced Destroyer,192.95,1.93,6.44,67.94,0.00,0.00,93.56,61.89
vs. Shade,150.75,1.51,6.49,65.50,0.00,0.00,93.51,62.06
vs. Ranking,0.00,0.18,0.00,0.00,100.00,62.28,0.00,0.00
vs. Aggression,-0.29,-0.29,0.00,0.00,100.00,62.28,0.00,0.00
Crab,5.78,0.06,13.42,62.79,0.00,0.00,86.58,59.01
Hunter,-4.83,-0.05,13.48,57.91,0.00,0.00,86.52,59.76
Guardian Shield,-151.38,-1.51,13.01,58.62,0.00,0.00,86.99,59.65
Recall,2.67,0.03,13.30,63.33,0.00,0.00,86.70,58.93
Recall Hunter,-8.11,-0.08,13.43,57.64,0.00,0.00,86.57,59.80
Scorpion,2.98,0.03,13.24,63.54,0.00,0.00,86.76,58.90
Beetle,-2.89,-0.03,13.40,58.80,0.00,0.00,86.60,59.62
Blink,-4.32,-0.04,13.31,60.18,0.00,0.00,86.69,59.41
Blink Hunter,0.84,0.01,13.07,55.32,0.00,0.00,86.93,60.14
Gunbot,1.33,0.01,13.23,61.65,0.00,0.00,86.77,59.19
Missilebot,-6.98,-0.07,13.31,58.52,0.00,0.00,86.69,59.67
Wasp,0.10,0.00,13.29,60.47,0.00,0.00,86.71,59.37
Hornet,-6.16,-0.06,13.38,54.85,0.00,0.00,86.62,60.23
Knight,-12.08,-0.12,13.32,61.66,0.00,0.00,86.68,59.18
Crossbow,-8.38,-0.08,12.98,57.54,0.00,0.00,87.02,59.81
Ballista,-55.96,-0.56,2.26,54.40,0.00,0.00,97.74,59.63
King Crab,-28.27,-0.28,2.23,56.64,0.00,0.00,97.77,59.58
Crusader,-20.32,-0.20,2.28,60.19,0.00,0.00,97.72,59.50
Bomber,-33.28,-0.33,2.29,55.71,0.00,0.00,97.71,59.60
Shocker,-61.07,-0.61,2.22,58.46,0.00,0.00,97.78,59.54
Recall Shocker,-57.22,-0.57,2.35,57.57,0.00,0.00,97.65,59.56
Mortar,-74.90,-0.75,2.22,63.75,0.00,0.00,97.78,59.42
Swift Shocker,-55.04,-0.55,2.28,54.20,0.00,0.00,97.72,59.64
Heavy Hunter,-27.93,-0.28,2.27,58.66,0.00,0.00,97.73,59.53
Destroyer,-50.70,-0.51,2.25,57.73,0.00,0.00,97.75,59.55
Raider,-42.60,-0.43,2.21,48.98,0.00,0.00,97.79,59.75
Turret,-46.24,-0.46,2.26,59.22,0.00,0.00,97.74,59.52
Heavy Ballista,-135.79,-1.36,2.99,56.46,0.00,0.00,97.01,59.61
Gargantua,-70.66,-0.71,2.95,62.72,0.00,0.00,97.05,59.42
Sniper,-87.47,-0.87,3.09,55.06,0.00,0.00,96.91,59.66
Advanced Blink,-3.47,-0.03,3.10,55.12,0.00,0.00,96.90,59.65
Assaultbot,-6.42,-0.06,3.00,62.14,0.00,0.00,97.00,59.43
Advancedbot,-5.36,-0.05,3.16,62.71,0.00,0.00,96.84,59.41
Behemoth,-2.30,-0.02,2.99,61.77,0.00,0.00,97.01,59.44
Advanced Mortar,-64.26,-0.64,3.10,64.53,0.00,0.00,96.90,59.35
Blaster,-58.50,-0.59,3.12,61.47,0.00,0.00,96.88,59.45
Butterfly,-86.20,-0.86,10.98,56.38,0.00,0.00,89.02,59.90
Dragonfly,-76.85,-0.77,10.68,58.21,0.00,0.00,89.32,59.67
Falcon,-73.84,-0.74,10.65,61.61,0.00,0.00,89.35,59.26
Airship,-62.69,-0.63,10.95,59.43,0.00,0.00,89.05,59.52
Advanced Recall,-18.15,-0.18,10.94,63.11,0.00,0.00,89.06,59.07
Mammoth,-8.69,-0.09,10.87,65.97,0.00,0.00,89.13,58.73
Stinger,-46.34,-0.46,11.06,53.28,0.00,0.00,88.94,60.29
Flak Turret,-38.22,-0.38,10.91,59.12,0.00,0.00,89.09,59.56
Bulwark,-105.16,-1.05,8.56,69.68,0.00,0.00,91.44,58.56
Matter,0.61,1.52,79.85,61.06,20.12,53.37,0.03,70.37
Energy,1.35,3.38,79.76,61.22,20.21,52.78,0.03,51.72
Bandwidth,-0.13,-0.01,80.36,61.14,19.60,52.86,0.04,52.78
Health,0.02,2.45,79.66,61.25,20.31,52.73,0.04,53.12
Radius,-62.85,-1.38,79.84,61.22,20.13,52.77,0.03,57.14
Speed,28.53,2.25,79.97,61.08,20.00,53.29,0.03,43.33
Damage,3.04,4.56,79.71,61.35,20.26,52.30,0.03,51.85
Duration,-2387.44,-5.97,79.98,61.02,20.00,53.52,0.02,43.75
Windup,0.00,-0.02,0.00,0.00,0.00,0.00,100.00,59.51
Recoil,0.00,0.40,0.00,0.00,0.00,0.00,100.00,59.51
WeaponSpeed,-10.70,-2.14,79.84,61.09,20.13,53.26,0.03,73.91
Range,84.80,6.78,79.85,61.22,20.11,52.75,0.04,62.50
Splash,0.00,0.82,0.00,0.00,0.00,0.00,100.00,59.51
Locust,-37.42,-0.37,8.69,54.85,0.00,0.00,91.31,59.96
Kraken,-1531.63,-15.32,3.34,86.90,0.00,0.00,96.66,58.57
Predator,-26.51,-0.27,8.76,57.25,0.00,0.00,91.24,59.73
Valkyrie,-58.78,-0.59,8.58,59.21,0.00,0.00,91.42,59.54
Artillery,-92.76,-0.93,8.72,63.65,0.00,0.00,91.28,59.12
Advanced Destroyer,-71.66,-0.72,8.60,60.21,0.00,0.00,91.40,59.45
Shade,-151.00,-1.51,8.41,59.59,0.00,0.00,91.59,59.51
Ranking,0.00,0.25,0.00,0.00,100.00,59.51,0.00,0.00
Aggression,-0.03,-0.03,0.00,0.00,100.00,59.51,0.00,0.00
vs. Crab,19.11,0.19,13.42,57.01,0.00,0.00,86.58,59.90
vs. Hunter,23.27,0.23,13.23,58.51,0.00,0.00,86.77,59.67
vs. Guardian Shield,-17.20,-0.17,13.07,62.33,0.00,0.00,86.93,59.09
vs. Recall,31.43,0.31,13.24,60.33,0.00,0.00,86.76,59.39
vs. Recall Hunter,25.90,0.26,13.18,59.95,0.00,0.00,86.82,59.45
vs. Scorpion,6.07,0.06,13.38,53.02,0.00,0.00,86.62,60.52
vs. Beetle,55.79,0.56,13.44,62.26,0.00,0.00,86.56,59.09
vs. Blink,30.40,0.30,13.34,61.29,0.00,0.00,86.66,59.24
vs. Blink Hunter,32.53,0.33,13.33,62.21,0.00,0.00,86.67,59.10
vs. Gunbot,15.24,0.15,13.11,60.27,0.00,0.00,86.89,59.40
vs. Missilebot,20.42,0.20,13.33,57.24,0.00,0.00,86.67,59.86
vs. Wasp,4.62,0.05,13.27,57.40,0.00,0.00,86.73,59.84
vs. Hornet,27.57,0.28,13.26,61.57,0.00,0.00,86.74,59.20
vs. Knight,63.63,0.64,13.25,60.28,0.00,0.00,86.75,59.40
vs. Crossbow,53.98,0.54,13.42,59.59,0.00,0.00,86.58,59.50
vs. Ballista,205.66,2.06,5.88,68.91,0.00,0.00,94.12,58.93
vs. King Crab,125.34,1.25,5.88,65.40,0.00,0.00,94.12,59.15
vs. Crusader,108.99,1.09,5.95,59.67,0.00,0.00,94.05,59.50
vs. Bomber,32.43,0.32,5.84,60.59,0.00,0.00,94.16,59.45
vs. Shocker,196.72,1.97,5.88,67.11,0.00,0.00,94.12,59.04
vs. Recall Shocker,207.26,2.07,5.93,65.40,0.00,0.00,94.07,59.14
vs. Mortar,221.10,2.21,6.05,60.53,0.00,0.00,93.95,59.45
vs. Swift Shocker,164.70,1.65,5.85,67.92,0.00,0.00,94.15,58.99
vs. Heavy Hunter,-13.79,-0.14,5.82,54.37,0.00,0.00,94.18,59.83
vs. Destroyer,201.81,2.02,6.04,67.06,0.00,0.00,93.96,59.03
vs. Raider,129.62,1.30,5.89,72.65,0.00,0.00,94.11,58.69
vs. Turret,64.20,0.64,6.06,65.43,0.00,0.00,93.94,59.13
vs. Heavy Ballista,401.77,4.02,6.41,63.33,0.00,0.00,93.59,59.25
vs. Gargantua,-239.68,-2.40,6.38,37.97,0.00,0.00,93.62,60.98
vs. Sniper,251.79,2.52,6.39,63.17,0.00,0.00,93.61,59.26
vs. Advanced Blink,-80.09,-0.80,6.38,50.78,0.00,0.00,93.62,60.11
vs. Assaultbot,14.57,0.15,6.51,53.62,0.00,0.00,93.49,59.92
vs. Advancedbot,-33.35,-0.33,6.42,35.27,0.00,0.00,93.58,61.18
vs. Behemoth,10.39,0.10,6.35,51.28,0.00,0.00,93.65,60.07
vs. Advanced Mortar,-22.25,-0.22,6.35,43.93,0.00,0.00,93.65,60.57
vs. Blaster,81.24,0.81,6.45,50.88,0.00,0.00,93.55,60.11
vs. Butterfly,8.99,0.09,8.87,65.59,0.00,0.00,91.13,58.92
vs. Dragonfly,-78.45,-0.78,8.87,57.58,0.00,0.00,91.13,59.70
vs. Falcon,4.72,0.05,9.01,58.55,0.00,0.00,90.99,59.61
