Name,Weight,NormalizedWeight,AdvantagedIterations,AdvantagedWins,DisadvantagedIterations,DisadvantagedWins,NeutralIterations,NeutralWins
vs. Advancedbot,-0.58,-0.00,2.86,38.42,0.00,0.00,97.14,50.30
vs. Behemoth,-4.47,-0.01,2.85,37.39,0.00,0.00,97.15,50.32
vs. Advanced Mortar,-6.20,-0.01,2.86,30.69,0.00,0.00,97.14,50.52
vs. Blaster,-6.20,-0.01,2.85,36.07,0.00,0.00,97.15,50.36
vs. Butterfly,-2.28,-0.01,6.34,52.45,0.00,0.00,93.66,49.79
vs. Dragonfly,-4.24,-0.01,6.36,51.55,0.00,0.00,93.64,49.85
vs. Falcon,-2.90,-0.01,6.34,44.24,0.00,0.00,93.66,50.34
vs. Airship,-0.29,-0.00,6.37,52.28,0.00,0.00,93.63,49.80
vs. Advanced Recall,-1.24,-0.00,6.36,47.36,0.00,0.00,93.64,50.13
vs. Mammoth,-1.75,-0.00,6.35,45.54,0.00,0.00,93.65,50.26
vs. Stinger,8.93,0.02,6.32,60.75,0.00,0.00,93.68,49.23
vs. Flak Turret,8.26,0.02,6.35,60.76,0.00,0.00,93.65,49.22
vs. Bulwark,-5.60,-0.01,2.87,37.52,0.00,0.00,97.13,50.32
vs. Katbus,-7.04,-0.02,2.88,40.31,0.00,0.00,97.12,50.24
vs. Locust,-1.95,-0.00,2.93,52.35,0.00,0.00,97.07,49.88
vs. Kraken,-43.60,-0.10,1.19,12.58,0.00,0.00,98.81,50.41
vs. Predator,6.26,0.01,2.93,54.62,0.00,0.00,97.07,49.82
vs. Valkyrie,-0.87,-0.00,2.92,50.97,0.00,0.00,97.08,49.93
vs. Artillery,-5.65,-0.01,2.91,44.65,0.00,0.00,97.09,50.11
vs. Advanced Destroyer,-1.58,-0.00,2.90,47.66,0.00,0.00,97.10,50.02
vs. Shade,-7.52,-0.02,2.91,45.89,0.00,0.00,97.09,50.08
vs. Ranking,-0.00,-0.01,0.00,0.00,100.00,49.96,0.00,0.00
vs. Aggression,-0.02,-0.01,0.00,0.00,100.00,49.96,0.00,0.00
Crab,-0.09,-0.00,13.34,55.02,0.00,0.00,86.66,49.18
Hunter,-0.56,-0.00,13.31,45.03,0.00,0.00,86.69,50.71
Guardian Shield,4.61,0.01,13.24,49.42,0.00,0.00,86.76,50.04
Recall,0.02,0.00,13.33,58.97,0.00,0.00,86.67,48.57
Recall Hunter,-0.46,-0.00,13.32,42.93,0.00,0.00,86.68,51.04
Scorpion,-0.05,-0.00,13.32,58.20,0.00,0.00,86.68,48.69
Beetle,-0.62,-0.00,13.36,46.21,0.00,0.00,86.64,50.53
Blink,-0.05,-0.00,13.31,55.14,0.00,0.00,86.69,49.16
Blink Hunter,-0.39,-0.00,13.31,38.59,0.00,0.00,86.69,51.70
Gunbot,0.02,0.00,13.30,57.21,0.00,0.00,86.70,48.84
Missilebot,-0.61,-0.00,13.31,45.27,0.00,0.00,86.69,50.68
Wasp,-0.03,-0.00,13.31,54.03,0.00,0.00,86.69,49.33
Hornet,-0.51,-0.00,13.31,40.07,0.00,0.00,86.69,51.47
Knight,-0.12,-0.00,13.35,58.97,0.00,0.00,86.65,48.57
Crossbow,-1.17,-0.00,13.27,44.18,0.00,0.00,86.73,50.84
Ballista,-0.01,-0.00,4.22,45.17,0.00,0.00,95.78,50.17
King Crab,-0.38,-0.00,4.24,46.95,0.00,0.00,95.76,50.09
Crusader,-0.77,-0.00,4.23,52.18,0.00,0.00,95.77,49.86
Bomber,-0.10,-0.00,4.23,49.79,0.00,0.00,95.77,49.96
Shocker,-0.31,-0.00,4.23,48.44,0.00,0.00,95.77,50.02
Recall Shocker,0.02,0.00,4.22,52.23,0.00,0.00,95.78,49.86
Mortar,-0.30,-0.00,4.24,62.23,0.00,0.00,95.76,49.41
Swift Shocker,-0.32,-0.00,4.23,45.60,0.00,0.00,95.77,50.15
Heavy Hunter,-1.70,-0.00,4.23,45.17,0.00,0.00,95.77,50.17
Destroyer,-0.22,-0.00,4.23,48.41,0.00,0.00,95.77,50.02
Raider,0.07,0.00,4.25,33.58,0.00,0.00,95.75,50.68
Turret,0.84,0.00,4.24,56.79,0.00,0.00,95.76,49.65
Heavy Ballista,-4.66,-0.01,2.82,56.20,0.00,0.00,97.18,49.77
Gargantua,-5.64,-0.01,2.81,66.67,0.00,0.00,97.19,49.47
Sniper,-2.12,-0.00,2.85,57.85,0.00,0.00,97.15,49.72
Advanced Blink,-2.49,-0.01,2.85,52.85,0.00,0.00,97.15,49.87
Assaultbot,-0.30,-0.00,2.87,62.94,0.00,0.00,97.13,49.57
Advancedbot,-0.55,-0.00,2.88,61.33,0.00,0.00,97.12,49.62
Behemoth,-1.71,-0.00,2.85,62.48,0.00,0.00,97.15,49.59
Advanced Mortar,-2.91,-0.01,2.85,69.13,0.00,0.00,97.15,49.39
Blaster,-2.76,-0.01,2.85,63.68,0.00,0.00,97.15,49.55
Butterfly,0.50,0.00,6.36,47.64,0.00,0.00,93.64,50.11
Dragonfly,-0.86,-0.00,6.36,48.30,0.00,0.00,93.64,50.07
Falcon,0.11,0.00,6.35,55.51,0.00,0.00,93.66,49.58
Airship,-2.16,-0.00,6.32,47.50,0.00,0.00,93.68,50.12
Advanced Recall,0.03,0.00,6.37,52.60,0.00,0.00,93.63,49.78
Mammoth,-1.04,-0.00,6.35,54.40,0.00,0.00,93.65,49.65
Stinger,0.49,0.00,6.32,39.12,0.00,0.00,93.68,50.69
Flak Turret,85.73,0.20,6.33,38.94,0.00,0.00,93.67,50.70
Bulwark,-4.99,-0.01,2.87,62.38,0.00,0.00,97.13,49.59
Katbus,-0.63,-0.00,2.89,59.55,0.00,0.00,97.11,49.67
Locust,-0.59,-0.00,2.94,47.31,0.00,0.00,97.06,50.04
Kraken,-40.08,-0.09,1.19,87.21,0.00,0.00,98.81,49.51
Predator,-2.99,-0.01,2.93,45.35,0.00,0.00,97.07,50.09
Valkyrie,-3.27,-0.01,2.90,49.17,0.00,0.00,97.10,49.98
Artillery,-0.38,-0.00,2.92,55.24,0.00,0.00,97.08,49.80
Advanced Destroyer,0.34,0.00,2.91,52.39,0.00,0.00,97.09,49.88
Shade,-0.27,-0.00,2.91,54.36,0.00,0.00,97.09,49.82
Ranking,0.00,0.01,0.00,0.00,100.00,49.96,0.00,0.00
Aggression,0.02,0.00,0.00,0.00,100.00,49.96,0.00,0.00
vs. Crab,0.04,0.00,13.33,44.82,0.00,0.00,86.67,50.75
vs. Hunter,-0.46,-0.00,13.32,54.99,0.00,0.00,86.68,49.18
vs. Guardian Shield,-3.70,-0.01,13.21,50.56,0.00,0.00,86.79,49.86
vs. Recall,-0.15,-0.00,13.34,40.96,0.00,0.00,86.66,51.34
vs. Recall Hunter,-0.52,-0.00,13.32,56.86,0.00,0.00,86.68,48.90
vs. Scorpion,0.04,0.00,13.33,41.72,0.00,0.00,86.67,51.22
vs. Beetle,-0.47,-0.00,13.31,53.53,0.00,0.00,86.69,49.41
vs. Blink,-0.12,-0.00,13.30,44.80,0.00,0.00,86.70,50.75
vs. Blink Hunter,-0.46,-0.00,13.35,61.23,0.00,0.00,86.65,48.22
vs. Gunbot,-0.06,-0.00,13.31,42.62,0.00,0.00,86.69,51.08
vs. Missilebot,-0.43,-0.00,13.32,54.58,0.00,0.00,86.68,49.25
vs. Wasp,0.02,0.00,13.33,45.98,0.00,0.00,86.67,50.57
vs. Hornet,-0.46,-0.00,13.31,59.86,0.00,0.00,86.69,48.43
vs. Knight,-0.26,-0.00,13.30,41.05,0.00,0.00,86.70,51.32
vs. Crossbow,-0.95,-0.00,13.33,55.84,0.00,0.00,86.67,49.05
vs. Ballista,-1.85,-0.00,4.23,54.31,0.00,0.00,95.77,49.76
vs. King Crab,-1.66,-0.00,4.24,52.83,0.00,0.00,95.76,49.83
vs. Crusader,-1.48,-0.00,4.23,47.82,0.00,0.00,95.77,50.05
vs. Bomber,-0.58,-0.00,4.25,50.03,0.00,0.00,95.75,49.95
vs. Shocker,-1.65,-0.00,4.24,51.84,0.00,0.00,95.76,49.87
vs. Recall Shocker,-1.90,-0.00,4.21,47.77,0.00,0.00,95.79,50.05
vs. Mortar,-1.63,-0.00,4.24,37.49,0.00,0.00,95.76,50.51
vs. Swift Shocker,-1.86,-0.00,4.21,54.44,0.00,0.00,95.79,49.76
vs. Heavy Hunter,-1.76,-0.00,4.22,54.84,0.00,0.00,95.78,49.74
vs. Destroyer,-1.95,-0.00,4.24,51.36,0.00,0.00,95.76,49.89
vs. Raider,-1.97,-0.00,4.23,66.19,0.00,0.00,95.77,49.24
vs. Turret,-2.10,-0.00,4.24,43.17,0.00,0.00,95.76,50.26
vs. Heavy Ballista,-1.71,-0.00,2.82,43.70,0.00,0.00,97.18,50.14
vs. Gargantua,-1.98,-0.00,2.82,32.61,0.00,0.00,97.18,50.46
vs. Sniper,-0.76,-0.00,2.86,42.10,0.00,0.00,97.14,50.19
vs. Advanced Blink,-0.92,-0.00,2.86,46.64,0.00,0.00,97.14,50.05
vs. Assaultbot,-0.09,-0.00,2.86,36.91,0.00,0.00,97.14,50.34
vs. Advancedbot,-0.16,-0.00,2.86,38.42,0.00,0.00,97.14,50.30
vs. Behemoth,-0.61,-0.00,2.85,37.39,0.00,0.00,97.15,50.32
vs. Advanced Mortar,-0.92,-0.00,2.86,30.69,0.00,0.00,97.14,50.52
vs. Blaster,-0.92,-0.00,2.85,36.07,0.00,0.00,97.15,50.36
vs. Butterfly,1.95,0.00,6.34,52.45,0.00,0.00,93.66,49.79
vs. Dragonfly,12.91,0.03,6.36,51.55,0.00,0.00,93.64,49.85
vs. Falcon,21.93,0.05,6.34,44.24,0.00,0.00,93.66,50.34
vs. Airship,15.14,0.03,6.37,52.28,0.00,0.00,93.63,49.80
vs. Advanced Recall,-0.46,-0.00,6.36,47.36,0.00,0.00,93.64,50.13
vs. Mammoth,-0.42,-0.00,6.35,45.54,0.00,0.00,93.65,50.26
vs. Stinger,-1.07,-0.00,6.32,60.75,0.00,0.00,93.68,49.23
vs. Flak Turret,-2.28,-0.01,6.35,60.76,0.00,0.00,93.65,49.22
vs. Bulwark,41.58,0.10,2.87,37.52,0.00,0.00,97.13,50.32
vs. Katbus,38.56,0.09,2.88,40.31,0.00,0.00,97.12,50.24
vs. Locust,3.85,0.01,2.93,52.35,0.00,0.00,97.07,49.88
vs. Kraken,166.60,0.38,1.19,12.58,0.00,0.00,98.81,50.41
vs. Predator,-1.28,-0.00,2.93,54.62,0.00,0.00,97.07,49.82
vs. Valkyrie,13.75,0.03,2.92,50.97,0.00,0.00,97.08,49.93
vs. Artillery,-0.50,-0.00,2.91,44.65,0.00,0.00,97.09,50.11
vs. Advanced Destroyer,-0.87,-0.00,2.90,47.66,0.00,0.00,97.10,50.02
vs. Shade,19.61,0.04,2.91,45.89,0.00,0.00,97.09,50.08
vs. Ranking,0.00,0.01,0.00,0.00,100.00,49.96,0.00,0.00
vs. Aggression,0.05,0.01,0.00,0.00,100.00,49.96,0.00,0.00
Crab,-1.19,-0.00,13.34,55.02,0.00,0.00,86.66,49.18
Hunter,-2.46,-0.00,13.31,45.03,0.00,0.00,86.69,50.71
Guardian Shield,-1.73,-0.00,13.24,49.42,0.00,0.00,86.76,50.04
Recall,-1.19,-0.00,13.33,58.97,0.00,0.00,86.67,48.57
Recall Hunter,-2.19,-0.00,13.32,42.93,0.00,0.00,86.68,51.04
Scorpion,-0.57,-0.00,13.32,58.20,0.00,0.00,86.68,48.69
Beetle,-2.43,-0.00,13.36,46.21,0.00,0.00,86.64,50.53
Blink,-1.39,-0.00,13.31,55.14,0.00,0.00,86.69,49.16
Blink Hunter,-2.53,-0.00,13.31,38.59,0.00,0.00,86.69,51.70
Gunbot,-0.61,-0.00,13.30,57.21,0.00,0.00,86.70,48.84
Missilebot,-2.44,-0.00,13.31,45.27,0.00,0.00,86.69,50.68
Wasp,-0.33,-0.00,13.31,54.03,0.00,0.00,86.69,49.33
Hornet,-2.67,-0.00,13.31,40.07,0.00,0.00,86.69,51.47
Knight,-2.76,-0.00,13.35,58.97,0.00,0.00,86.65,48.57
Crossbow,-4.94,-0.01,13.27,44.18,0.00,0.00,86.73,50.84
Ballista,-7.81,-0.01,4.22,45.17,0.00,0.00,95.78,50.17
King Crab,-7.88,-0.01,4.24,46.95,0.00,0.00,95.76,50.09
Crusader,-7.69,-0.01,4.23,52.18,0.00,0.00,95.77,49.86
Bomber,-3.16,-0.00,4.23,49.79,0.00,0.00,95.77,49.96
Shocker,-7.74,-0.01,4.23,48.44,0.00,0.00,95.77,50.02
Recall Shocker,-7.67,-0.01,4.22,52.23,0.00,0.00,95.78,49.86
Mortar,-7.77,-0.01,4.24,62.23,0.00,0.00,95.76,49.41
Swift Shocker,-7.78,-0.01,4.23,45.60,0.00,0.00,95.77,50.15
Heavy Hunter,-7.69,-0.01,4.23,45.17,0.00,0.00,95.77,50.17
Destroyer,-7.61,-0.01,4.23,48.41,0.00,0.00,95.77,50.02
Raider,-7.80,-0.01,4.25,33.58,0.00,0.00,95.75,50.68
Turret,-7.94,-0.01,4.24,56.79,0.00,0.00,95.76,49.65
Heavy Ballista,-15.34,-0.02,2.82,56.20,0.00,0.00,97.18,49.77
Gargantua,-15.71,-0.02,2.81,66.67,0.00,0.00,97.19,49.47
Sniper,-7.96,-0.01,2.85,57.85,0.00,0.00,97.15,49.72
Advanced Blink,-7.60,-0.01,2.85,52.85,0.00,0.00,97.15,49.87
Assaultbot,-0.94,-0.00,2.87,62.94,0.00,0.00,97.13,49.57
Advancedbot,-1.54,-0.00,2.88,61.33,0.00,0.00,97.12,49.62
Behemoth,-4.73,-0.01,2.85,62.48,0.00,0.00,97.15,49.59
Advanced Mortar,-8.23,-0.01,2.85,69.13,0.00,0.00,97.15,49.39
Blaster,-8.22,-0.01,2.85,63.68,0.00,0.00,97.15,49.55
Butterfly,-7.36,-0.01,6.36,47.64,0.00,0.00,93.64,50.11
Dragonfly,-8.09,-0.01,6.36,48.30,0.00,0.00,93.64,50.07
Falcon,-7.24,-0.01,6.35,55.51,0.00,0.00,93.66,49.58
Airship,-8.59,-0.01,6.32,47.50,0.00,0.00,93.68,50.12
Advanced Recall,-2.32,-0.00,6.37,52.60,0.00,0.00,93.63,49.78
Mammoth,-5.29,-0.01,6.35,54.40,0.00,0.00,93.65,49.65
Stinger,-6.59,-0.01,6.32,39.12,0.00,0.00,93.68,50.69
Flak Turret,-6.73,-0.01,6.33,38.94,0.00,0.00,93.67,50.70
Bulwark,1384.40,1.58,2.87,62.38,0.00,0.00,97.13,49.59
Katbus,-12.35,-0.01,2.89,59.55,0.00,0.00,97.11,49.67
Locust,-4.21,-0.00,2.94,47.31,0.00,0.00,97.06,50.04
Kraken,-180.11,-0.21,1.19,87.21,0.00,0.00,98.81,49.51
Predator,-5.51,-0.01,2.93,45.35,0.00,0.00,97.07,50.09
Valkyrie,-9.89,-0.01,2.90,49.17,0.00,0.00,97.10,49.98
Artillery,-6.32,-0.01,2.92,55.24,0.00,0.00,97.08,49.80
Advanced Destroyer,-5.24,-0.01,2.91,52.39,0.00,0.00,97.09,49.88
Shade,-10.04,-0.01,2.91,54.36,0.00,0.00,97.09,49.82
Ranking,-0.00,-0.00,0.00,0.00,100.00,49.96,0.00,0.00
Aggression,-0.03,-0.00,0.00,0.00,100.00,49.96,0.00,0.00
vs. Crab,1.62,0.00,13.33,44.82,0.00,0.00,86.67,50.75
vs. Hunter,2.29,0.00,13.32,54.99,0.00,0.00,86.68,49.18
vs. Guardian Shield,-1.06,-0.00,13.21,50.56,0.00,0.00,86.79,49.86
vs. Recall,1.87,0.00,13.34,40.96,0.00,0.00,86.66,51.34
vs. Recall Hunter,2.49,0.00,13.32,56.86,0.00,0.00,86.68,48.90
vs. Scorpion,0.67,0.00,13.33,41.72,0.00,0.00,86.67,51.22
vs. Beetle,3.36,0.00,13.31,53.53,0.00,0.00,86.69,49.41
vs. Blink,1.97,0.00,13.30,44.80,0.00,0.00,86.70,50.75
vs. Blink Hunter,2.63,0.00,13.35,61.23,0.00,0.00,86.65,48.22
vs. Gunbot,0.95,0.00,13.31,42.62,0.00,0.00,86.69,51.08
vs. Missilebot,2.29,0.00,13.32,54.58,0.00,0.00,86.68,49.25
vs. Wasp,0.40,0.00,13.33,45.98,0.00,0.00,86.67,50.57
vs. Hornet,2.34,0.00,13.31,59.86,0.00,0.00,86.69,48.43
vs. Knight,3.80,0.00,13.30,41.05,0.00,0.00,86.70,51.32
vs. Crossbow,4.58,0.01,13.33,55.84,0.00,0.00,86.67,49.05
vs. Ballista,11.34,0.01,4.23,54.31,0.00,0.00,95.77,49.76
vs. King Crab,9.09,0.01,4.24,52.83,0.00,0.00,95.76,49.83
vs. Crusader,8.11,0.01,4.23,47.82,0.00,0.00,95.77,50.05
vs. Bomber,3.01,0.00,4.25,50.03,0.00,0.00,95.75,49.95
vs. Shocker,11.71,0.01,4.24,51.84,0.00,0.00,95.76,49.87
vs. Recall Shocker,11.71,0.01,4.21,47.77,0.00,0.00,95.79,50.05
vs. Mortar,13.05,0.01,4.24,37.49,0.00,0.00,95.76,50.51
vs. Swift Shocker,10.34,0.01,4.21,54.44,0.00,0.00,95.79,49.76
vs. Heavy Hunter,2.47,0.00,4.22,54.84,0.00,0.00,95.78,49.74
vs. Destroyer,11.37,0.01,4.24,51.36,0.00,0.00,95.76,49.89
vs. Raider,8.56,0.01,4.23,66.19,0.00,0.00,95.77,49.24
vs. Turret,7.04,0.01,4.24,43.17,0.00,0.00,95.76,50.26
vs. Heavy Ballista,31.60,0.04,2.82,43.70,0.00,0.00,97.18,50.14
vs. Gargantua,-10.69,-0.01,2.82,32.61,0.00,0.00,97.18,50.46
vs. Sniper,20.26,0.02,2.86,42.10,0.00,0.00,97.14,50.19
vs. Advanced Blink,-1.14,-0.00,2.86,46.64,0.00,0.00,97.14,50.05
vs. Assaultbot,1.28,0.00,2.86,36.91,0.00,0.00,97.14,50.34
vs. Advancedbot,-0.86,-0.00,2.86,38.42,0.00,0.00,97.14,50.30
vs. Behemoth,2.31,0.00,2.85,37.39,0.00,0.00,97.15,50.32
vs. Advanced Mortar,-2.81,-0.00,2.86,30.69,0.00,0.00,97.14,50.52
vs. Blaster,5.68,0.01,2.85,36.07,0.00,0.00,97.15,50.36
vs. Butterfly,11.04,0.01,6.34,52.45,0.00,0.00,93.66,49.79
vs. Dragonfly,8.13,0.01,6.36,51.55,0.00,0.00,93.64,49.85
vs. Falcon,11.94,0.01,6.34,44.24,0.00,0.00,93.66,50.34
vs. Airship,6.37,0.01,6.37,52.28,0.00,0.00,93.63,49.80
vs. Advanced Recall,4.27,0.00,6.36,47.36,0.00,0.00,93.64,50.13
vs. Mammoth,8.70,0.01,6.35,45.54,0.00,0.00,93.65,50.26
vs. Stinger,9.94,0.01,6.32,60.75,0.00,0.00,93.68,49.23
vs. Flak Turret,-2.56,-0.00,6.35,60.76,0.00,0.00,93.65,49.22
vs. Bulwark,2.98,0.00,2.87,37.52,0.00,0.00,97.13,50.32
vs. Katbus,29.27,0.03,2.88,40.31,0.00,0.00,97.12,50.24
vs. Locust,3.54,0.00,2.93,52.35,0.00,0.00,97.07,49.88
vs. Kraken,-134.05,-0.15,1.19,12.58,0.00,0.00,98.81,50.41
vs. Predator,13.75,0.02,2.93,54.62,0.00,0.00,97.07,49.82
vs. Valkyrie,1.17,0.00,2.92,50.97,0.00,0.00,97.08,49.93
vs. Artillery,17.31,0.02,2.91,44.65,0.00,0.00,97.09,50.11
vs. Advanced Destroyer,17.06,0.02,2.90,47.66,0.00,0.00,97.10,50.02
vs. Shade,14.67,0.02,2.91,45.89,0.00,0.00,97.09,50.08
vs. Ranking,-0.00,-0.00,0.00,0.00,100.00,49.96,0.00,0.00
vs. Aggression,-0.03,-0.00,0.00,0.00,100.00,49.96,0.00,0.00
Crab,-1.17,-0.00,13.34,55.02,0.00,0.00,86.66,49.18
Hunter,-2.30,-0.00,13.31,45.03,0.00,0.00,86.69,50.71
Guardian Shield,-7.14,-0.01,13.24,49.42,0.00,0.00,86.76,50.04
Recall,-1.29,-0.00,13.33,58.97,0.00,0.00,86.67,48.57
Recall Hunter,-2.35,-0.00,13.32,42.93,0.00,0.00,86.68,51.04
Scorpion,-0.59,-0.00,13.32,58.20,0.00,0.00,86.68,48.69
Beetle,-2.23,-0.00,13.36,46.21,0.00,0.00,86.64,50.53
Blink,-1.44,-0.00,13.31,55.14,0.00,0.00,86.69,49.16
Blink Hunter,-2.14,-0.00,13.31,38.59,0.00,0.00,86.69,51.70
Gunbot,-0.62,-0.00,13.30,57.21,0.00,0.00,86.70,48.84
Missilebot,-2.37,-0.00,13.31,45.27,0.00,0.00,86.69,50.68
Wasp,-0.34,-0.00,13.31,54.03,0.00,0.00,86.69,49.33
Hornet,-2.34,-0.00,13.31,40.07,0.00,0.00,86.69,51.47
Knight,-2.91,-0.00,13.35,58.97,0.00,0.00,86.65,48.57
Crossbow,-4.64,-0.01,13.27,44.18,0.00,0.00,86.73,50.84
Ballista,-7.40,-0.01,4.22,45.17,0.00,0.00,95.78,50.17
King Crab,-7.40,-0.01,4.24,46.95,0.00,0.00,95.76,50.09
Crusader,-7.22,-0.01,4.23,52.18,0.00,0.00,95.77,49.86
Bomber,-3.03,-0.00,4.23,49.79,0.00,0.00,95.77,49.96
Shocker,-7.39,-0.01,4.23,48.44,0.00,0.00,95.77,50.02
Recall Shocker,-7.39,-0.01,4.22,52.23,0.00,0.00,95.78,49.86
Mortar,-7.52,-0.01,4.24,62.23,0.00,0.00,95.76,49.41
Swift Shocker,-7.45,-0.01,4.23,45.60,0.00,0.00,95.77,50.15
Heavy Hunter,-7.22,-0.01,4.23,45.17,0.00,0.00,95.77,50.17
Destroyer,-7.40,-0.01,4.23,48.41,0.00,0.00,95.77,50.02
Raider,-7.30,-0.01,4.25,33.58,0.00,0.00,95.75,50.68
Turret,-7.52,-0.01,4.24,56.79,0.00,0.00,95.76,49.65
Heavy Ballista,-14.84,-0.02,2.82,56.20,0.00,0.00,97.18,49.77
Gargantua,-14.78,-0.02,2.81,66.67,0.00,0.00,97.19,49.47
Sniper,-7.58,-0.01,2.85,57.85,0.00,0.00,97.15,49.72
Advanced Blink,-6.83,-0.01,2.85,52.85,0.00,0.00,97.15,49.87
Assaultbot,-0.91,-0.00,2.87,62.94,0.00,0.00,97.13,49.57
Advancedbot,-1.39,-0.00,2.88,61.33,0.00,0.00,97.12,49.62
Behemoth,-4.24,-0.00,2.85,62.48,0.00,0.00,97.15,49.59
Advanced Mortar,-7.48,-0.01,2.85,69.13,0.00,0.00,97.15,49.39
Blaster,-7.48,-0.01,2.85,63.68,0.00,0.00,97.15,49.55
Butterfly,-7.72,-0.01,6.36,47.64,0.00,0.00,93.64,50.11
Dragonfly,-7.15,-0.01,6.36,48.30,0.00,0.00,93.64,50.07
Falcon,-7.19,-0.01,6.35,55.51,0.00,0.00,93.66,49.58
Airship,-6.58,-0.01,6.32,47.50,0.00,0.00,93.68,50.12
Advanced Recall,-2.42,-0.00,6.37,52.60,0.00,0.00,93.63,49.78
Mammoth,-5.08,-0.01,6.35,54.40,0.00,0.00,93.65,49.65
Stinger,-6.19,-0.01,6.32,39.12,0.00,0.00,93.68,50.69
Flak Turret,-5.87,-0.01,6.33,38.94,0.00,0.00,93.67,50.70
Bulwark,-9.27,-0.01,2.87,62.38,0.00,0.00,97.13,49.59
Katbus,1346.68,1.54,2.89,59.55,0.00,0.00,97.11,49.67
Locust,-3.26,-0.00,2.94,47.31,0.00,0.00,97.06,50.04
Kraken,-161.38,-0.18,1.19,87.21,0.00,0.00,98.81,49.51
Predator,-2.55,-0.00,2.93,45.35,0.00,0.00,97.07,50.09
Valkyrie,-5.52,-0.01,2.90,49.17,0.00,0.00,97.10,49.98
Artillery,-8.35,-0.01,2.92,55.24,0.00,0.00,97.08,49.80
Advanced Destroyer,-6.71,-0.01,2.91,52.39,0.00,0.00,97.09,49.88
Shade,-12.83,-0.01,2.91,54.36,0.00,0.00,97.09,49.82
Ranking,-0.00,-0.01,0.00,0.00,100.00,49.96,0.00,0.00
Aggression,-0.05,-0.01,0.00,0.00,100.00,49.96,0.00,0.00
vs. Crab,1.64,0.00,13.33,44.82,0.00,0.00,86.67,50.75
vs. Hunter,2.64,0.00,13.32,54.99,0.00,0.00,86.68,49.18
vs. Guardian Shield,-4.53,-0.01,13.21,50.56,0.00,0.00,86.79,49.86
vs. Recall,1.97,0.00,13.34,40.96,0.00,0.00,86.66,51.34
vs. Recall Hunter,2.76,0.00,13.32,56.86,0.00,0.00,86.68,48.90
vs. Scorpion,0.74,0.00,13.33,41.72,0.00,0.00,86.67,51.22
vs. Beetle,3.80,0.00,13.31,53.53,0.00,0.00,86.69,49.41
vs. Blink,1.98,0.00,13.30,44.80,0.00,0.00,86.70,50.75
vs. Blink Hunter,2.98,0.00,13.35,61.23,0.00,0.00,86.65,48.22
vs. Gunbot,0.97,0.00,13.31,42.62,0.00,0.00,86.69,51.08
vs. Missilebot,2.55,0.00,13.32,54.58,0.00,0.00,86.68,49.25
vs. Wasp,0.40,0.00,13.33,45.98,0.00,0.00,86.67,50.57
vs. Hornet,2.82,0.00,13.31,59.86,0.00,0.00,86.69,48.43
vs. Knight,3.97,0.00,13.30,41.05,0.00,0.00,86.70,51.32
vs. Crossbow,5.59,0.01,13.33,55.84,0.00,0.00,86.67,49.05
vs. Ballista,12.90,0.01,4.23,54.31,0.00,0.00,95.77,49.76
vs. King Crab,9.70,0.01,4.24,52.83,0.00,0.00,95.76,49.83
vs. Crusader,9.27,0.01,4.23,47.82,0.00,0.00,95.77,50.05
vs. Bomber,3.19,0.00,4.25,50.03,0.00,0.00,95.75,49.95
vs. Shocker,12.39,0.01,4.24,51.84,0.00,0.00,95.76,49.87
vs. Recall Shocker,13.11,0.01,4.21,47.77,0.00,0.00,95.79,50.05
vs. Mortar,13.90,0.02,4.24,37.49,0.00,0.00,95.76,50.51
vs. Swift Shocker,11.13,0.01,4.21,54.44,0.00,0.00,95.79,49.76
vs. Heavy Hunter,4.31,0.00,4.22,54.84,0.00,0.00,95.78,49.74
vs. Destroyer,13.37,0.02,4.24,51.36,0.00,0.00,95.76,49.89
vs. Raider,9.86,0.01,4.23,66.19,0.00,0.00,95.77,49.24
vs. Turret,7.38,0.01,4.24,43.17,0.00,0.00,95.76,50.26
vs. Heavy Ballista,37.14,0.04,2.82,43.70,0.00,0.00,97.18,50.14
vs. Gargantua,-5.74,-0.01,2.82,32.61,0.00,0.00,97.18,50.46
vs. Sniper,22.00,0.03,2.86,42.10,0.00,0.00,97.14,50.19
vs. Advanced Blink,-0.57,-0.00,2.86,46.64,0.00,0.00,97.14,50.05
vs. Assaultbot,1.69,0.00,2.86,36.91,0.00,0.00,97.14,50.34
vs. Advancedbot,-1.28,-0.00,2.86,38.42,0.00,0.00,97.14,50.30
vs. Behemoth,4.23,0.00,2.85,37.39,0.00,0.00,97.15,50.32
vs. Advanced Mortar,3.10,0.00,2.86,30.69,0.00,0.00,97.14,50.52
vs. Blaster,10.46,0.01,2.85,36.07,0.00,0.00,97.15,50.36
vs. Butterfly,5.58,0.01,6.34,52.45,0.00,0.00,93.66,49.79
vs. Dragonfly,2.09,0.00,6.36,51.55,0.00,0.00,93.64,49.85
vs. Falcon,5.32,0.01,6.34,44.24,0.00,0.00,93.66,50.34
vs. Airship,-0.25,-0.00,6.37,52.28,0.00,0.00,93.63,49.80
vs. Advanced Recall,4.93,0.01,6.36,47.36,0.00,0.00,93.64,50.13
vs. Mammoth,9.33,0.01,6.35,45.54,0.00,0.00,93.65,50.26
vs. Stinger,10.56,0.01,6.32,60.75,0.00,0.00,93.68,49.23
